General : Start date,"6/7/2019"
Strain : Time at removal,,s
Specimen properties : Specimen label,"AbaPanu#7"
Specimen properties : Thickness,"10.15000",mm
Specimen properties : Width,"10.10000",mm
Modulus (Automatic) : X-intercept at Modulus (Automatic),"0.15818",mm/mm
Modulus (Automatic) : Y-intercept at Modulus (Automatic),"-912.86871",MPa
Modulus (Automatic) : Modulus (Automatic),"5,771.14202",MPa
Poisson's ratio (Chord) : Poisson's ratio (Chord),
Poisson's ratio (Chord) : X-intercept at Poisson's ratio (Chord),,mm/mm
Poisson's ratio (Chord) : Y-intercept at Poisson's ratio (Chord),,mm/mm
Specimen properties : Final thickness,"10.15000",mm
Specimen properties : Final width,"10.10000",mm
Specimen properties : Final anvil height,"10.16000",mm
Strain : Compressive strain (Extension) gauge length,"10.16000",mm

Time,Extension,Load,Compressive stress,Compressive extension,Compressive strain (Extension)
(s),(mm),(N),(MPa),(mm),(mm/mm)
"128.50000","1.83030","13,635.54199","133.01021","1.83030","0.18015"
"128.60000","1.83077","13,660.22070","133.25095","1.83077","0.18019"
"128.70000","1.83124","13,685.79297","133.50040","1.83124","0.18024"
"128.80000","1.83167","13,708.31738","133.72011","1.83167","0.18028"
"128.90000","1.83210","13,730.80566","133.93948","1.83210","0.18032"
"129.00000","1.83251","13,751.70215","134.14331","1.83251","0.18037"
"129.10000","1.83292","13,772.79004","134.34903","1.83292","0.18041"
"129.20000","1.83335","13,794.77051","134.56343","1.83335","0.18045"
"129.30000","1.83382","13,818.15625","134.79155","1.83382","0.18049"
"129.40000","1.83422","13,842.33691","135.02744","1.83422","0.18053"
"129.50000","1.83451","13,856.06641","135.16136","1.83451","0.18056"
"129.60000","1.83485","13,871.25391","135.30951","1.83485","0.18059"
"129.70000","1.83530","13,892.47363","135.51649","1.83530","0.18064"
"129.80000","1.83581","13,920.23242","135.78728","1.83581","0.18069"
"129.90000","1.83624","13,943.42773","136.01353","1.83624","0.18073"
"130.00000","1.83664","13,964.14062","136.21559","1.83664","0.18077"
"130.10000","1.83706","13,985.75488","136.42642","1.83706","0.18081"
"130.20000","1.83749","14,007.90820","136.64252","1.83749","0.18086"
"130.30000","1.83794","14,031.44336","136.87210","1.83794","0.18090"
"130.40000","1.83838","14,054.60059","137.09799","1.83838","0.18094"
"130.50000","1.83883","14,076.99121","137.31641","1.83883","0.18099"
"130.60000","1.83926","14,100.85352","137.54918","1.83926","0.18103"
"130.70000","1.83956","14,117.70020","137.71350","1.83956","0.18106"
"130.80000","1.83988","14,131.43359","137.84747","1.83988","0.18109"
"130.90000","1.84028","14,150.42383","138.03271","1.84028","0.18113"
"131.00000","1.84071","14,172.86914","138.25166","1.84071","0.18117"
"131.10000","1.84119","14,198.00488","138.49686","1.84119","0.18122"
"131.20000","1.84168","14,223.59375","138.74646","1.84168","0.18127"
"131.30000","1.84213","14,248.89258","138.99324","1.84213","0.18131"
"131.40000","1.84253","14,270.31836","139.20226","1.84253","0.18135"
"131.50000","1.84294","14,289.97656","139.39401","1.84294","0.18139"
"131.60000","1.84339","14,313.40234","139.62251","1.84339","0.18144"
"131.70000","1.84385","14,337.82129","139.86072","1.84385","0.18148"
"131.80000","1.84423","14,358.58789","140.06329","1.84423","0.18152"
"131.90000","1.84453","14,373.03223","140.20419","1.84453","0.18155"
"132.00000","1.84485","14,388.13867","140.35155","1.84485","0.18158"
"132.10000","1.84526","14,407.98633","140.54515","1.84526","0.18162"
"132.20000","1.84576","14,433.58008","140.79482","1.84576","0.18167"
"132.30000","1.84625","14,459.90430","141.05159","1.84625","0.18172"
"132.40000","1.84672","14,485.00391","141.29643","1.84672","0.18176"
"132.50000","1.84716","14,508.84961","141.52904","1.84716","0.18181"
"132.60000","1.84758","14,531.58789","141.75084","1.84758","0.18185"
"132.70000","1.84799","14,552.44727","141.95432","1.84799","0.18189"
"132.80000","1.84840","14,573.12207","142.15599","1.84840","0.18193"
"132.90000","1.84883","14,595.53027","142.37459","1.84883","0.18197"
"133.00000","1.84919","14,614.90039","142.56354","1.84919","0.18201"
"133.10000","1.84949","14,630.45312","142.71524","1.84949","0.18204"
"133.20000","1.84983","14,646.38184","142.87062","1.84983","0.18207"
"133.30000","1.85025","14,667.00000","143.07175","1.85025","0.18211"
"133.40000","1.85073","14,692.35254","143.31905","1.85073","0.18216"
"133.50000","1.85123","14,719.88281","143.58760","1.85123","0.18221"
"133.60000","1.85168","14,744.07129","143.82355","1.85168","0.18225"
"133.70000","1.85213","14,767.14258","144.04860","1.85213","0.18230"
"133.80000","1.85255","14,790.43066","144.27577","1.85255","0.18234"
"133.90000","1.85298","14,812.52832","144.49133","1.85298","0.18238"
"134.00000","1.85340","14,834.81836","144.70876","1.85340","0.18242"
"134.10000","1.85382","14,855.95215","144.91492","1.85382","0.18246"
"134.20000","1.85419","14,876.59863","145.11632","1.85419","0.18250"
"134.30000","1.85449","14,891.22070","145.25894","1.85449","0.18253"
"134.40000","1.85486","14,908.17383","145.42432","1.85486","0.18256"
"134.50000","1.85531","14,930.94531","145.64644","1.85531","0.18261"
"134.60000","1.85580","14,957.26074","145.90314","1.85580","0.18266"
"134.70000","1.85628","14,984.20410","146.16597","1.85628","0.18270"
"134.80000","1.85675","15,009.92480","146.41687","1.85675","0.18275"
"134.90000","1.85716","15,031.56152","146.62793","1.85716","0.18279"
"135.00000","1.85753","15,051.98340","146.82713","1.85753","0.18283"
"135.10000","1.85793","15,071.12598","147.01385","1.85793","0.18287"
"135.20000","1.85835","15,092.99707","147.22720","1.85835","0.18291"
"135.30000","1.85876","15,114.73926","147.43930","1.85876","0.18295"
"135.40000","1.85914","15,135.81055","147.64484","1.85914","0.18299"
"135.50000","1.85946","15,151.28613","147.79579","1.85946","0.18302"
"135.60000","1.85983","15,170.09863","147.97931","1.85983","0.18305"
"135.70000","1.86030","15,193.02344","148.20293","1.86030","0.18310"
"135.80000","1.86080","15,221.75391","148.48318","1.86080","0.18315"
"135.90000","1.86127","15,247.07617","148.73019","1.86127","0.18320"
"136.00000","1.86173","15,272.41406","148.97736","1.86173","0.18324"
"136.10000","1.86214","15,294.65332","149.19429","1.86214","0.18328"
"136.20000","1.86254","15,315.23535","149.39507","1.86254","0.18332"
"136.30000","1.86294","15,335.98828","149.59750","1.86294","0.18336"
"136.40000","1.86337","15,358.09082","149.81311","1.86337","0.18340"
"136.50000","1.86382","15,381.61426","150.04257","1.86382","0.18345"
"136.60000","1.86421","15,404.07812","150.26170","1.86421","0.18349"
"136.70000","1.86453","15,420.32324","150.42017","1.86453","0.18352"
"136.80000","1.86490","15,437.83301","150.59097","1.86490","0.18355"
"136.90000","1.86536","15,461.10742","150.81801","1.86536","0.18360"
"137.00000","1.86584","15,487.85547","151.07892","1.86584","0.18365"
"137.10000","1.86631","15,513.58887","151.32994","1.86631","0.18369"
"137.20000","1.86672","15,535.69141","151.54555","1.86672","0.18373"
"137.30000","1.86711","15,555.77148","151.74142","1.86711","0.18377"
"137.40000","1.86751","15,576.03320","151.93907","1.86751","0.18381"
"137.50000","1.86793","15,598.37598","152.15701","1.86793","0.18385"
"137.60000","1.86837","15,622.28906","152.39027","1.86837","0.18390"
"137.70000","1.86882","15,646.04590","152.62201","1.86882","0.18394"
"137.80000","1.86917","15,665.98535","152.81651","1.86917","0.18397"
"137.90000","1.86949","15,681.36719","152.96657","1.86949","0.18400"
"138.00000","1.86987","15,699.01562","153.13872","1.86987","0.18404"
"138.10000","1.87033","15,722.55957","153.36838","1.87033","0.18409"
"138.20000","1.87084","15,751.38379","153.64955","1.87084","0.18414"
"138.30000","1.87130","15,777.59375","153.90523","1.87130","0.18418"
"138.40000","1.87172","15,799.08691","154.11488","1.87172","0.18422"
"138.50000","1.87212","15,820.93750","154.32803","1.87212","0.18426"
"138.60000","1.87256","15,844.12695","154.55423","1.87256","0.18431"
"138.70000","1.87299","15,866.98535","154.77721","1.87299","0.18435"
"138.80000","1.87342","15,889.70605","154.99884","1.87342","0.18439"
"138.90000","1.87386","15,913.20703","155.22809","1.87386","0.18443"
"139.00000","1.87421","15,933.20410","155.42316","1.87421","0.18447"
"139.10000","1.87452","15,948.59570","155.57329","1.87452","0.18450"
"139.20000","1.87490","15,966.85547","155.75140","1.87490","0.18454"
"139.30000","1.87533","15,989.95020","155.97668","1.87533","0.18458"
"139.40000","1.87582","16,015.37500","156.22470","1.87582","0.18463"
"139.50000","1.87626","16,040.19824","156.46684","1.87626","0.18467"
"139.60000","1.87668","16,064.05859","156.69958","1.87668","0.18471"
"139.70000","1.87710","16,084.90723","156.90297","1.87710","0.18475"
"139.80000","1.87750","16,106.88672","157.11737","1.87750","0.18479"
"139.90000","1.87795","16,129.69141","157.33981","1.87795","0.18484"
"140.00000","1.87840","16,154.18457","157.57874","1.87840","0.18488"
"140.10000","1.87883","16,177.75488","157.80865","1.87883","0.18492"
"140.20000","1.87917","16,196.75977","157.99405","1.87917","0.18496"
"140.30000","1.87948","16,211.48926","158.13773","1.87948","0.18499"
"140.40000","1.87985","16,229.59375","158.31433","1.87985","0.18502"
"140.50000","1.88030","16,252.88281","158.54150","1.88030","0.18507"
"140.60000","1.88077","16,279.45898","158.80075","1.88077","0.18512"
"140.70000","1.88124","16,305.23242","159.05217","1.88124","0.18516"
"140.80000","1.88171","16,329.77832","159.29160","1.88171","0.18521"
"140.90000","1.88213","16,354.47852","159.53255","1.88213","0.18525"
"141.00000","1.88254","16,375.44336","159.73705","1.88254","0.18529"
"141.10000","1.88296","16,398.38281","159.96082","1.88296","0.18533"
"141.20000","1.88339","16,421.01562","160.18159","1.88339","0.18537"
"141.30000","1.88382","16,443.92773","160.40509","1.88382","0.18542"
"141.40000","1.88418","16,464.81641","160.60886","1.88418","0.18545"
"141.50000","1.88449","16,480.55664","160.76239","1.88449","0.18548"
"141.60000","1.88485","16,498.20312","160.93452","1.88485","0.18552"
"141.70000","1.88529","16,520.56836","161.15269","1.88529","0.18556"
"141.80000","1.88575","16,546.70312","161.40762","1.88575","0.18561"
"141.90000","1.88622","16,572.15820","161.65593","1.88622","0.18565"
"142.00000","1.88668","16,597.49414","161.90308","1.88668","0.18570"
"142.10000","1.88710","16,620.64453","162.12891","1.88710","0.18574"
"142.20000","1.88755","16,645.23438","162.36877","1.88755","0.18578"
"142.30000","1.88798","16,668.06641","162.59149","1.88798","0.18583"
"142.40000","1.88841","16,691.65820","162.82162","1.88841","0.18587"
"142.50000","1.88877","16,712.35547","163.02351","1.88877","0.18590"
"142.60000","1.88909","16,728.20312","163.17810","1.88909","0.18593"
"142.70000","1.88943","16,745.98633","163.35158","1.88943","0.18597"
"142.80000","1.88986","16,767.12109","163.55774","1.88986","0.18601"
"142.90000","1.89033","16,792.42578","163.80458","1.89033","0.18606"
"143.00000","1.89083","16,819.92969","164.07286","1.89083","0.18611"
"143.10000","1.89131","16,846.80078","164.33499","1.89131","0.18615"
"143.20000","1.89168","16,866.89648","164.53101","1.89168","0.18619"
"143.30000","1.89206","16,885.28711","164.71040","1.89206","0.18623"
"143.40000","1.89246","16,907.28125","164.92496","1.89246","0.18627"
"143.50000","1.89290","16,929.78516","165.14447","1.89290","0.18631"
"143.60000","1.89336","16,954.72852","165.38779","1.89336","0.18635"
"143.70000","1.89377","16,978.51758","165.61984","1.89377","0.18639"
"143.80000","1.89409","16,996.19531","165.79228","1.89409","0.18643"
"143.90000","1.89444","17,012.76562","165.95392","1.89444","0.18646"
"144.00000","1.89485","17,032.88672","166.15019","1.89485","0.18650"
"144.10000","1.89534","17,059.11719","166.40607","1.89534","0.18655"
"144.20000","1.89581","17,086.63281","166.67447","1.89581","0.18660"
"144.30000","1.89627","17,110.22266","166.90457","1.89627","0.18664"
"144.40000","1.89672","17,135.76562","167.15375","1.89672","0.18668"
"144.50000","1.89716","17,160.60938","167.39609","1.89716","0.18673"
"144.60000","1.89756","17,182.81055","167.61266","1.89756","0.18677"
"144.70000","1.89798","17,204.38477","167.82310","1.89798","0.18681"
"144.80000","1.89840","17,225.70312","168.03105","1.89840","0.18685"
"144.90000","1.89880","17,248.96289","168.25795","1.89880","0.18689"
"145.00000","1.89913","17,266.67383","168.43071","1.89913","0.18692"
"145.10000","1.89947","17,283.98633","168.59958","1.89947","0.18696"
"145.20000","1.89990","17,305.46875","168.80914","1.89990","0.18700"
"145.30000","1.90038","17,332.95117","169.07722","1.90038","0.18705"
"145.40000","1.90087","17,359.23047","169.33357","1.90087","0.18709"
"145.50000","1.90133","17,385.72266","169.59200","1.90133","0.18714"
"145.60000","1.90171","17,407.44727","169.80391","1.90171","0.18718"
"145.70000","1.90210","17,427.60742","170.00056","1.90210","0.18721"
"145.80000","1.90251","17,448.86719","170.20795","1.90251","0.18726"
"145.90000","1.90295","17,473.20312","170.44533","1.90295","0.18730"
"146.00000","1.90336","17,494.72070","170.65523","1.90336","0.18734"
"146.10000","1.90376","17,516.52930","170.86797","1.90376","0.18738"
"146.20000","1.90411","17,535.52344","171.05325","1.90411","0.18741"
"146.30000","1.90447","17,553.81055","171.23163","1.90447","0.18745"
"146.40000","1.90491","17,576.00781","171.44815","1.90491","0.18749"
"146.50000","1.90537","17,603.32227","171.71460","1.90537","0.18754"
"146.60000","1.90585","17,628.39062","171.95914","1.90585","0.18758"
"146.70000","1.90628","17,653.79102","172.20691","1.90628","0.18763"
"146.80000","1.90669","17,676.13867","172.42490","1.90669","0.18767"
"146.90000","1.90709","17,697.57812","172.63403","1.90709","0.18771"
"147.00000","1.90750","17,720.16797","172.85439","1.90750","0.18775"
"147.10000","1.90793","17,742.51367","173.07237","1.90793","0.18779"
"147.20000","1.90836","17,766.36914","173.30507","1.90836","0.18783"
"147.30000","1.90875","17,789.11523","173.52695","1.90875","0.18787"
"147.40000","1.90909","17,806.69141","173.69839","1.90909","0.18790"
"147.50000","1.90945","17,824.24219","173.86960","1.90945","0.18794"
"147.60000","1.90988","17,847.40234","174.09552","1.90988","0.18798"
"147.70000","1.91037","17,874.26562","174.35756","1.91037","0.18803"
"147.80000","1.91084","17,902.50586","174.63304","1.91084","0.18808"
"147.90000","1.91126","17,925.74023","174.85968","1.91126","0.18812"
"148.00000","1.91162","17,945.44727","175.05191","1.91162","0.18815"
"148.10000","1.91203","17,966.54297","175.25771","1.91203","0.18819"
"148.20000","1.91250","17,991.76953","175.50377","1.91250","0.18824"
"148.30000","1.91297","18,018.52148","175.76474","1.91297","0.18828"
"148.40000","1.91344","18,044.92773","176.02232","1.91344","0.18833"
"148.50000","1.91382","18,067.71289","176.24458","1.91382","0.18837"
"148.60000","1.91413","18,084.81055","176.41136","1.91413","0.18840"
"148.70000","1.91449","18,102.27734","176.58174","1.91449","0.18843"
"148.80000","1.91493","18,124.65039","176.79999","1.91493","0.18848"
"148.90000","1.91540","18,150.41016","177.05127","1.91540","0.18852"
"149.00000","1.91583","18,175.80469","177.29898","1.91583","0.18857"
"149.10000","1.91627","18,200.04297","177.53542","1.91627","0.18861"
"149.20000","1.91667","18,222.25391","177.75208","1.91667","0.18865"
"149.30000","1.91711","18,245.02930","177.97424","1.91711","0.18869"
"149.40000","1.91754","18,269.72656","178.21515","1.91754","0.18873"
"149.50000","1.91800","18,293.62695","178.44830","1.91800","0.18878"
"149.60000","1.91845","18,320.08789","178.70642","1.91845","0.18882"
"149.70000","1.91881","18,342.13867","178.92151","1.91881","0.18886"
"149.80000","1.91912","18,357.50781","179.07143","1.91912","0.18889"
"149.90000","1.91947","18,374.71680","179.23930","1.91947","0.18892"
"150.00000","1.91991","18,398.08398","179.46724","1.91991","0.18897"
"150.10000","1.92038","18,424.11133","179.72113","1.92038","0.18901"
"150.20000","1.92084","18,449.51367","179.96892","1.92084","0.18906"
"150.30000","1.92127","18,474.47266","180.21239","1.92127","0.18910"
"150.40000","1.92168","18,496.22656","180.42459","1.92168","0.18914"
"150.50000","1.92211","18,520.59961","180.66234","1.92211","0.18918"
"150.60000","1.92253","18,543.96875","180.89030","1.92253","0.18923"
"150.70000","1.92302","18,570.67773","181.15083","1.92302","0.18927"
"150.80000","1.92347","18,597.88477","181.41623","1.92347","0.18932"
"150.90000","1.92379","18,616.80664","181.60081","1.92379","0.18935"
"151.00000","1.92410","18,631.63672","181.74547","1.92410","0.18938"
"151.10000","1.92447","18,650.37109","181.92822","1.92447","0.18942"
"151.20000","1.92491","18,673.85547","182.15730","1.92491","0.18946"
"151.30000","1.92540","18,701.27148","182.42473","1.92540","0.18951"
"151.40000","1.92587","18,728.36133","182.68898","1.92587","0.18955"
"151.50000","1.92629","18,752.63672","182.92578","1.92629","0.18960"
"151.60000","1.92671","18,775.40234","183.14786","1.92671","0.18964"
"151.70000","1.92715","18,799.42383","183.38217","1.92715","0.18968"
"151.80000","1.92763","18,827.20508","183.65317","1.92763","0.18973"
"151.90000","1.92803","18,850.49609","183.88037","1.92803","0.18977"
"152.00000","1.92840","18,870.05664","184.07118","1.92840","0.18980"
"152.10000","1.92876","18,889.64648","184.26227","1.92876","0.18984"
"152.20000","1.92907","18,907.02734","184.43181","1.92907","0.18987"
"152.30000","1.92942","18,924.84180","184.60559","1.92942","0.18990"
"152.40000","1.92984","18,946.91797","184.82094","1.92984","0.18994"
"152.50000","1.93033","18,974.53906","185.09036","1.93033","0.18999"
"152.60000","1.93078","19,001.42969","185.35268","1.93078","0.19004"
"152.70000","1.93121","19,024.85938","185.58122","1.93121","0.19008"
"152.80000","1.93167","19,050.63477","185.83266","1.93167","0.19013"
"152.90000","1.93213","19,077.61523","186.09584","1.93213","0.19017"
"153.00000","1.93258","19,102.66016","186.34015","1.93258","0.19021"
"153.10000","1.93300","19,126.88477","186.57645","1.93300","0.19026"
"153.20000","1.93339","19,147.48828","186.77744","1.93339","0.19029"
"153.30000","1.93375","19,169.08984","186.98814","1.93375","0.19033"
"153.40000","1.93407","19,185.43359","187.14758","1.93407","0.19036"
"153.50000","1.93443","19,203.27148","187.32158","1.93443","0.19040"
"153.60000","1.93487","19,228.49414","187.56761","1.93487","0.19044"
"153.70000","1.93535","19,255.78125","187.83380","1.93535","0.19049"
"153.80000","1.93582","19,282.60352","188.09543","1.93582","0.19053"
"153.90000","1.93628","19,308.95703","188.35251","1.93628","0.19058"
"154.00000","1.93671","19,333.73047","188.59416","1.93671","0.19062"
"154.10000","1.93713","19,357.35938","188.82466","1.93713","0.19066"
"154.20000","1.93754","19,380.49805","189.05037","1.93754","0.19070"
"154.30000","1.93794","19,403.29297","189.27272","1.93794","0.19074"
"154.40000","1.93836","19,426.52930","189.49939","1.93836","0.19078"
"154.50000","1.93874","19,448.61914","189.71486","1.93874","0.19082"
"154.60000","1.93906","19,465.45117","189.87906","1.93906","0.19085"
"154.70000","1.93943","19,483.72266","190.05728","1.93943","0.19089"
"154.80000","1.93988","19,508.88086","190.30270","1.93988","0.19093"
"154.90000","1.94036","19,535.83008","190.56558","1.94036","0.19098"
"155.00000","1.94084","19,563.72852","190.83772","1.94084","0.19103"
"155.10000","1.94128","19,589.93555","191.09335","1.94128","0.19107"
"155.20000","1.94170","19,613.28711","191.32115","1.94170","0.19111"
"155.30000","1.94209","19,634.70117","191.53003","1.94209","0.19115"
"155.40000","1.94252","19,657.81250","191.75548","1.94252","0.19119"
"155.50000","1.94299","19,682.99219","192.00110","1.94299","0.19124"
"155.60000","1.94345","19,711.46875","192.27887","1.94345","0.19128"
"155.70000","1.94381","19,732.18359","192.48094","1.94381","0.19132"
"155.80000","1.94412","19,748.37305","192.63887","1.94412","0.19135"
"155.90000","1.94447","19,764.91016","192.80017","1.94447","0.19139"
"156.00000","1.94494","19,789.27539","193.03786","1.94494","0.19143"
"156.10000","1.94541","19,817.57031","193.31386","1.94541","0.19148"
"156.20000","1.94586","19,844.09375","193.57259","1.94586","0.19152"
"156.30000","1.94627","19,867.46094","193.80052","1.94627","0.19156"
"156.40000","1.94666","19,889.26758","194.01324","1.94666","0.19160"
"156.50000","1.94706","19,912.15625","194.23651","1.94706","0.19164"
"156.60000","1.94749","19,935.66211","194.46581","1.94749","0.19168"
"156.70000","1.94791","19,958.67773","194.69032","1.94791","0.19172"
"156.80000","1.94837","19,984.64258","194.94359","1.94837","0.19177"
"156.90000","1.94877","20,008.68164","195.17809","1.94877","0.19181"
"157.00000","1.94911","20,026.84375","195.35526","1.94911","0.19184"
"157.10000","1.94949","20,047.03516","195.55222","1.94949","0.19188"
"157.20000","1.94994","20,071.36523","195.78955","1.94994","0.19192"
"157.30000","1.95042","20,099.28906","196.06194","1.95042","0.19197"
"157.40000","1.95084","20,124.32227","196.30612","1.95084","0.19201"
"157.50000","1.95125","20,147.40039","196.53125","1.95125","0.19205"
"157.60000","1.95167","20,170.74023","196.75891","1.95167","0.19209"
"157.70000","1.95210","20,194.60352","196.99170","1.95210","0.19214"
"157.80000","1.95255","20,220.38672","197.24319","1.95255","0.19218"
"157.90000","1.95300","20,247.07031","197.50349","1.95300","0.19222"
"158.00000","1.95343","20,271.06250","197.73753","1.95343","0.19227"
"158.10000","1.95378","20,291.87695","197.94057","1.95378","0.19230"
"158.20000","1.95410","20,308.58984","198.10359","1.95410","0.19233"
"158.30000","1.95449","20,328.75586","198.30031","1.95449","0.19237"
"158.40000","1.95493","20,353.36133","198.54033","1.95493","0.19241"
"158.50000","1.95537","20,380.14453","198.80159","1.95537","0.19246"
"158.60000","1.95579","20,404.51562","199.03932","1.95579","0.19250"
"158.70000","1.95620","20,427.50195","199.26355","1.95620","0.19254"
"158.80000","1.95663","20,452.14844","199.50397","1.95663","0.19258"
"158.90000","1.95707","20,476.40625","199.74059","1.95707","0.19263"
"159.00000","1.95751","20,502.34766","199.99364","1.95751","0.19267"
"159.10000","1.95796","20,528.17969","200.24562","1.95796","0.19271"
"159.20000","1.95840","20,553.00391","200.48778","1.95840","0.19276"
"159.30000","1.95876","20,576.03516","200.71243","1.95876","0.19279"
"159.40000","1.95908","20,592.10742","200.86922","1.95908","0.19282"
"159.50000","1.95946","20,611.00977","201.05360","1.95946","0.19286"
"159.60000","1.95991","20,636.03320","201.29770","1.95991","0.19290"
"159.70000","1.96037","20,662.95312","201.56029","1.96037","0.19295"
"159.80000","1.96083","20,689.84375","201.82260","1.96083","0.19299"
"159.90000","1.96126","20,714.99219","202.06792","1.96126","0.19304"
"160.00000","1.96170","20,739.69531","202.30888","1.96170","0.19308"
"160.10000","1.96213","20,763.83203","202.54433","1.96213","0.19312"
"160.20000","1.96255","20,788.41406","202.78412","1.96255","0.19316"
"160.30000","1.96301","20,813.57422","203.02956","1.96301","0.19321"
"160.40000","1.96345","20,839.17383","203.27927","1.96345","0.19325"
"160.50000","1.96379","20,859.95898","203.48203","1.96379","0.19329"
"160.60000","1.96409","20,874.65625","203.62538","1.96409","0.19332"
"160.70000","1.96443","20,892.74414","203.80183","1.96443","0.19335"
"160.80000","1.96487","20,915.32617","204.02211","1.96487","0.19339"
"160.90000","1.96533","20,943.56445","204.29756","1.96533","0.19344"
"161.00000","1.96581","20,971.35352","204.56863","1.96581","0.19349"
"161.10000","1.96627","20,997.84766","204.82707","1.96627","0.19353"
"161.20000","1.96669","21,021.75977","205.06033","1.96669","0.19357"
"161.30000","1.96712","21,045.86328","205.29546","1.96712","0.19361"
"161.40000","1.96756","21,070.67773","205.53751","1.96756","0.19366"
"161.50000","1.96803","21,096.60352","205.79041","1.96803","0.19370"
"161.60000","1.96844","21,122.52734","206.04329","1.96844","0.19374"
"161.70000","1.96875","21,140.11914","206.21489","1.96875","0.19377"
"161.80000","1.96907","21,156.28711","206.37260","1.96907","0.19381"
"161.90000","1.96944","21,175.37305","206.55878","1.96944","0.19384"
"162.00000","1.96988","21,200.00977","206.79910","1.96988","0.19389"
"162.10000","1.97039","21,228.74219","207.07938","1.97039","0.19394"
"162.20000","1.97088","21,258.39062","207.36859","1.97088","0.19398"
"162.30000","1.97132","21,284.70117","207.62524","1.97132","0.19403"
"162.40000","1.97174","21,308.39453","207.85635","1.97174","0.19407"
"162.50000","1.97214","21,331.53516","208.08209","1.97214","0.19411"
"162.60000","1.97258","21,355.69531","208.31776","1.97258","0.19415"
"162.70000","1.97301","21,380.07422","208.55557","1.97301","0.19419"
"162.80000","1.97341","21,403.94531","208.78842","1.97341","0.19423"
"162.90000","1.97374","21,422.37305","208.96819","1.97374","0.19427"
"163.00000","1.97406","21,438.22070","209.12277","1.97406","0.19430"
"163.10000","1.97444","21,457.89844","209.31473","1.97444","0.19433"
"163.20000","1.97489","21,483.14844","209.56102","1.97489","0.19438"
"163.30000","1.97538","21,511.57617","209.83833","1.97538","0.19443"
"163.40000","1.97587","21,540.80664","210.12346","1.97587","0.19448"
"163.50000","1.97632","21,567.80664","210.38684","1.97632","0.19452"
"163.60000","1.97674","21,591.29102","210.61592","1.97674","0.19456"
"163.70000","1.97714","21,614.22266","210.83961","1.97714","0.19460"
"163.80000","1.97755","21,637.21484","211.06389","1.97755","0.19464"
"163.90000","1.97796","21,660.93359","211.29526","1.97796","0.19468"
"164.00000","1.97837","21,685.14453","211.53143","1.97837","0.19472"
"164.10000","1.97871","21,704.18750","211.71719","1.97871","0.19476"
"164.20000","1.97906","21,723.05469","211.90123","1.97906","0.19479"
"164.30000","1.97945","21,744.70898","212.11246","1.97945","0.19483"
"164.40000","1.97991","21,769.97656","212.35893","1.97991","0.19487"
"164.50000","1.98041","21,797.86719","212.63100","1.98041","0.19492"
"164.60000","1.98087","21,827.69922","212.92201","1.98087","0.19497"
"164.70000","1.98128","21,851.56445","213.15480","1.98128","0.19501"
"164.80000","1.98170","21,875.06445","213.38403","1.98170","0.19505"
"164.90000","1.98211","21,898.26953","213.61040","1.98211","0.19509"
"165.00000","1.98252","21,921.01367","213.83226","1.98252","0.19513"
"165.10000","1.98294","21,944.42383","214.06061","1.98294","0.19517"
"165.20000","1.98338","21,969.47070","214.30493","1.98338","0.19521"
"165.30000","1.98373","21,991.43359","214.51918","1.98373","0.19525"
"165.40000","1.98406","22,008.83398","214.68892","1.98406","0.19528"
"165.50000","1.98445","22,029.42578","214.88979","1.98445","0.19532"
"165.60000","1.98490","22,054.82227","215.13751","1.98490","0.19536"
"165.70000","1.98540","22,083.49414","215.41721","1.98540","0.19541"
"165.80000","1.98588","22,112.53711","215.70050","1.98588","0.19546"
"165.90000","1.98629","22,137.32422","215.94229","1.98629","0.19550"
"166.00000","1.98669","22,159.92188","216.16273","1.98669","0.19554"
"166.10000","1.98710","22,181.24414","216.37071","1.98710","0.19558"
"166.20000","1.98751","22,204.29492","216.59557","1.98751","0.19562"
"166.30000","1.98793","22,228.76758","216.83429","1.98793","0.19566"
"166.40000","1.98839","22,255.37695","217.09386","1.98839","0.19571"
"166.50000","1.98875","22,276.95312","217.30432","1.98875","0.19574"
"166.60000","1.98908","22,295.16797","217.48201","1.98908","0.19578"
"166.70000","1.98947","22,314.99414","217.67540","1.98947","0.19581"
"166.80000","1.98990","22,339.10156","217.91057","1.98990","0.19586"
"166.90000","1.99037","22,366.08398","218.17377","1.99037","0.19590"
"167.00000","1.99083","22,393.49219","218.44113","1.99083","0.19595"
"167.10000","1.99124","22,418.75781","218.68759","1.99124","0.19599"
"167.20000","1.99164","22,440.45508","218.89923","1.99164","0.19603"
"167.30000","1.99206","22,462.85938","219.11778","1.99206","0.19607"
"167.40000","1.99251","22,489.30273","219.37573","1.99251","0.19611"
"167.50000","1.99297","22,515.99609","219.63611","1.99297","0.19616"
"167.60000","1.99343","22,542.92773","219.89882","1.99343","0.19620"
"167.70000","1.99377","22,563.85938","220.10301","1.99377","0.19624"
"167.80000","1.99411","22,581.59375","220.27600","1.99411","0.19627"
"167.90000","1.99448","22,601.74219","220.47253","1.99448","0.19631"
"168.00000","1.99491","22,625.32617","220.70259","1.99491","0.19635"
"168.10000","1.99539","22,653.48242","220.97725","1.99539","0.19640"
