General : Start date,"6/7/2019"
Strain : Time at removal,,s
Specimen properties : Specimen label,"AbaPanu#8"
Specimen properties : Thickness,"10.10000",mm
Specimen properties : Width,"10.08000",mm
Modulus (Automatic) : X-intercept at Modulus (Automatic),"0.13169",mm/mm
Modulus (Automatic) : Y-intercept at Modulus (Automatic),"-726.39279",MPa
Modulus (Automatic) : Modulus (Automatic),"5,515.94482",MPa
Poisson's ratio (Chord) : Poisson's ratio (Chord),
Poisson's ratio (Chord) : X-intercept at Poisson's ratio (Chord),,mm/mm
Poisson's ratio (Chord) : Y-intercept at Poisson's ratio (Chord),,mm/mm
Specimen properties : Final thickness,"10.10000",mm
Specimen properties : Final width,"10.08000",mm
Specimen properties : Final anvil height,"10.03000",mm
Strain : Compressive strain (Extension) gauge length,"10.03000",mm

Time,Extension,Load,Compressive stress,Compressive extension,Compressive strain (Extension)
(s),(mm),(N),(MPa),(mm),(mm/mm)
"42.20000","1.20187","569.19720","5.59089","1.20187","0.11983"
"42.30000","1.20231","575.09857","5.64885","1.20231","0.11987"
"42.40000","1.20272","582.90497","5.72553","1.20272","0.11991"
"42.50000","1.20312","589.94159","5.79465","1.20312","0.11995"
"42.60000","1.20353","596.78107","5.86183","1.20353","0.11999"
"42.70000","1.20397","604.48175","5.93747","1.20397","0.12004"
"42.80000","1.20433","610.99524","6.00145","1.20433","0.12007"
"42.90000","1.20468","617.08453","6.06126","1.20468","0.12011"
"43.00000","1.20509","624.14478","6.13061","1.20509","0.12015"
"43.10000","1.20557","631.66327","6.20446","1.20557","0.12020"
"43.20000","1.20603","640.67584","6.29298","1.20603","0.12024"
"43.30000","1.20646","648.50677","6.36990","1.20646","0.12029"
"43.40000","1.20686","656.15350","6.44501","1.20686","0.12032"
"43.50000","1.20726","662.30420","6.50542","1.20726","0.12036"
"43.60000","1.20770","671.01660","6.59100","1.20770","0.12041"
"43.70000","1.20814","679.16821","6.67107","1.20814","0.12045"
"43.80000","1.20856","687.12646","6.74924","1.20856","0.12049"
"43.90000","1.20901","695.17493","6.82829","1.20901","0.12054"
"44.00000","1.20935","702.18121","6.89711","1.20935","0.12057"
"44.10000","1.20970","707.72821","6.95160","1.20970","0.12061"
"44.20000","1.21010","714.36688","7.01681","1.21010","0.12065"
"44.30000","1.21055","722.91290","7.10075","1.21055","0.12069"
"44.40000","1.21102","731.74927","7.18754","1.21102","0.12074"
"44.50000","1.21143","740.22552","7.27080","1.21143","0.12078"
"44.60000","1.21184","748.46301","7.35171","1.21184","0.12082"
"44.70000","1.21224","755.04724","7.41638","1.21224","0.12086"
"44.80000","1.21268","763.21606","7.49662","1.21268","0.12091"
"44.90000","1.21313","772.11237","7.58400","1.21313","0.12095"
"45.00000","1.21358","781.08209","7.67211","1.21358","0.12099"
"45.10000","1.21397","789.20862","7.75193","1.21397","0.12103"
"45.20000","1.21430","794.51331","7.80404","1.21430","0.12107"
"45.30000","1.21463","799.78046","7.85577","1.21463","0.12110"
"45.40000","1.21505","807.09961","7.92766","1.21505","0.12114"
"45.50000","1.21553","816.75891","8.02254","1.21553","0.12119"
"45.60000","1.21600","827.61871","8.12921","1.21600","0.12124"
"45.70000","1.21643","835.85291","8.21009","1.21643","0.12128"
"45.80000","1.21686","844.71588","8.29715","1.21686","0.12132"
"45.90000","1.21728","852.58539","8.37444","1.21728","0.12136"
"46.00000","1.21772","861.59497","8.46294","1.21772","0.12141"
"46.10000","1.21816","870.87408","8.55408","1.21816","0.12145"
"46.20000","1.21858","879.33099","8.63715","1.21858","0.12149"
"46.30000","1.21898","887.02472","8.71272","1.21898","0.12153"
"46.40000","1.21930","893.88373","8.78009","1.21930","0.12156"
"46.50000","1.21964","899.64264","8.83666","1.21964","0.12160"
"46.60000","1.22007","907.41290","8.91298","1.22007","0.12164"
"46.70000","1.22053","917.70349","9.01406","1.22053","0.12169"
"46.80000","1.22100","927.13165","9.10667","1.22100","0.12173"
"46.90000","1.22146","937.38507","9.20738","1.22146","0.12178"
"47.00000","1.22188","946.33984","9.29534","1.22188","0.12182"
"47.10000","1.22230","955.56091","9.38591","1.22230","0.12186"
"47.20000","1.22271","963.57001","9.46458","1.22271","0.12191"
"47.30000","1.22313","971.92523","9.54665","1.22313","0.12195"
"47.40000","1.22354","980.42401","9.63013","1.22354","0.12199"
"47.50000","1.22391","988.29120","9.70740","1.22391","0.12203"
"47.60000","1.22424","995.19464","9.77521","1.22424","0.12206"
"47.70000","1.22461","1,001.73560","9.83946","1.22461","0.12209"
"47.80000","1.22505","1,010.67834","9.92730","1.22505","0.12214"
"47.90000","1.22555","1,022.11816","10.03966","1.22555","0.12219"
"48.00000","1.22603","1,032.69751","10.14358","1.22603","0.12224"
"48.10000","1.22649","1,042.37646","10.23865","1.22649","0.12228"
"48.20000","1.22690","1,051.36755","10.32696","1.22690","0.12232"
"48.30000","1.22728","1,059.22961","10.40419","1.22728","0.12236"
"48.40000","1.22769","1,067.63318","10.48673","1.22769","0.12240"
"48.50000","1.22811","1,075.96082","10.56853","1.22811","0.12244"
"48.60000","1.22854","1,085.17468","10.65903","1.22854","0.12249"
"48.70000","1.22894","1,094.10303","10.74673","1.22894","0.12253"
"48.80000","1.22926","1,101.90405","10.82335","1.22926","0.12256"
"48.90000","1.22962","1,109.53601","10.89832","1.22962","0.12259"
"49.00000","1.23005","1,118.25781","10.98399","1.23005","0.12264"
"49.10000","1.23056","1,130.32373","11.10250","1.23056","0.12269"
"49.20000","1.23104","1,140.99036","11.20728","1.23104","0.12274"
"49.30000","1.23147","1,151.12537","11.30683","1.23147","0.12278"
"49.40000","1.23188","1,160.76001","11.40146","1.23188","0.12282"
"49.50000","1.23228","1,169.51294","11.48744","1.23228","0.12286"
"49.60000","1.23270","1,178.07849","11.57157","1.23270","0.12290"
"49.70000","1.23310","1,187.87781","11.66782","1.23310","0.12294"
"49.80000","1.23355","1,197.44568","11.76180","1.23355","0.12299"
"49.90000","1.23393","1,206.35718","11.84934","1.23393","0.12302"
"50.00000","1.23426","1,213.93665","11.92378","1.23426","0.12306"
"50.10000","1.23464","1,222.20972","12.00505","1.23464","0.12309"
"50.20000","1.23511","1,232.20374","12.10321","1.23511","0.12314"
"50.30000","1.23559","1,243.70251","12.21616","1.23559","0.12319"
"50.40000","1.23606","1,255.27136","12.32979","1.23606","0.12324"
"50.50000","1.23650","1,265.46375","12.42990","1.23650","0.12328"
"50.60000","1.23689","1,273.76257","12.51142","1.23689","0.12332"
"50.70000","1.23728","1,282.64795","12.59869","1.23728","0.12336"
"50.80000","1.23768","1,291.67175","12.68733","1.23768","0.12340"
"50.90000","1.23808","1,301.06128","12.77956","1.23808","0.12344"
"51.00000","1.23854","1,311.86340","12.88566","1.23854","0.12348"
"51.10000","1.23894","1,322.03625","12.98558","1.23894","0.12352"
"51.20000","1.23929","1,329.13599","13.05532","1.23929","0.12356"
"51.30000","1.23965","1,337.17664","13.13430","1.23965","0.12359"
"51.40000","1.24010","1,347.77307","13.23838","1.24010","0.12364"
"51.50000","1.24056","1,358.82727","13.34696","1.24056","0.12369"
"51.60000","1.24102","1,369.97229","13.45643","1.24102","0.12373"
"51.70000","1.24147","1,380.37708","13.55863","1.24147","0.12378"
"51.80000","1.24189","1,391.22327","13.66517","1.24189","0.12382"
"51.90000","1.24230","1,400.01880","13.75156","1.24230","0.12386"
"52.00000","1.24271","1,409.75171","13.84716","1.24271","0.12390"
"52.10000","1.24313","1,419.75061","13.94537","1.24313","0.12394"
"52.20000","1.24355","1,429.73120","14.04341","1.24355","0.12398"
"52.30000","1.24392","1,439.63513","14.14069","1.24392","0.12402"
"52.40000","1.24427","1,447.76306","14.22052","1.24427","0.12405"
"52.50000","1.24466","1,456.61743","14.30750","1.24466","0.12409"
"52.60000","1.24509","1,466.52795","14.40484","1.24509","0.12414"
"52.70000","1.24557","1,478.96533","14.52701","1.24557","0.12418"
"52.80000","1.24604","1,490.91272","14.64436","1.24604","0.12423"
"52.90000","1.24644","1,500.57263","14.73924","1.24644","0.12427"
"53.00000","1.24684","1,510.31946","14.83498","1.24684","0.12431"
"53.10000","1.24726","1,520.76807","14.93761","1.24726","0.12435"
"53.20000","1.24770","1,531.07117","15.03881","1.24770","0.12440"
"53.30000","1.24814","1,542.37854","15.14988","1.24814","0.12444"
"53.40000","1.24859","1,553.32361","15.25738","1.24859","0.12449"
"53.50000","1.24897","1,563.45581","15.35691","1.24897","0.12452"
"53.60000","1.24930","1,570.72241","15.42828","1.24930","0.12456"
"53.70000","1.24967","1,579.34924","15.51302","1.24967","0.12459"
"53.80000","1.25012","1,590.75708","15.62507","1.25012","0.12464"
"53.90000","1.25059","1,601.98999","15.73540","1.25059","0.12469"
"54.00000","1.25103","1,613.72046","15.85063","1.25103","0.12473"
"54.10000","1.25144","1,623.44116","15.94611","1.25144","0.12477"
"54.20000","1.25186","1,633.76624","16.04752","1.25186","0.12481"
"54.30000","1.25231","1,645.98682","16.16756","1.25231","0.12486"
"54.40000","1.25275","1,656.83923","16.27416","1.25275","0.12490"
"54.50000","1.25318","1,667.86853","16.38249","1.25318","0.12494"
"54.60000","1.25360","1,678.15283","16.48351","1.25360","0.12499"
"54.70000","1.25394","1,687.68262","16.57711","1.25394","0.12502"
"54.80000","1.25426","1,694.47864","16.64387","1.25426","0.12505"
"54.90000","1.25464","1,704.01489","16.73754","1.25464","0.12509"
"55.00000","1.25507","1,714.84851","16.84395","1.25507","0.12513"
"55.10000","1.25555","1,727.22485","16.96551","1.25555","0.12518"
"55.20000","1.25600","1,739.67029","17.08776","1.25600","0.12522"
"55.30000","1.25646","1,751.27136","17.20171","1.25646","0.12527"
"55.40000","1.25689","1,762.57422","17.31273","1.25689","0.12531"
"55.50000","1.25732","1,773.29797","17.41806","1.25732","0.12536"
"55.60000","1.25775","1,784.75903","17.53064","1.25775","0.12540"
"55.70000","1.25820","1,795.73364","17.63843","1.25820","0.12544"
"55.80000","1.25860","1,805.89490","17.73824","1.25860","0.12548"
"55.90000","1.25893","1,815.13281","17.82898","1.25893","0.12552"
"56.00000","1.25926","1,822.38416","17.90021","1.25926","0.12555"
"56.10000","1.25964","1,831.90308","17.99371","1.25964","0.12559"
"56.20000","1.26009","1,843.27100","18.10537","1.26009","0.12563"
"56.30000","1.26055","1,855.68201","18.22727","1.26055","0.12568"
"56.40000","1.26103","1,869.09900","18.35906","1.26103","0.12573"
"56.50000","1.26150","1,881.82263","18.48404","1.26150","0.12577"
"56.60000","1.26192","1,892.20215","18.58599","1.26192","0.12581"
"56.70000","1.26233","1,903.43433","18.69631","1.26233","0.12586"
"56.80000","1.26274","1,914.28357","18.80288","1.26274","0.12590"
"56.90000","1.26316","1,925.24963","18.91059","1.26316","0.12594"
"57.00000","1.26358","1,935.88062","19.01501","1.26358","0.12598"
"57.10000","1.26392","1,944.98987","19.10449","1.26392","0.12601"
"57.20000","1.26423","1,953.00623","19.18323","1.26423","0.12605"
"57.30000","1.26462","1,962.30786","19.27459","1.26462","0.12608"
"57.40000","1.26505","1,973.52234","19.38475","1.26505","0.12613"
"57.50000","1.26553","1,986.96741","19.51681","1.26553","0.12617"
"57.60000","1.26600","1,999.99609","19.64478","1.26600","0.12622"
"57.70000","1.26646","2,012.66882","19.76926","1.26646","0.12627"
"57.80000","1.26688","2,024.20679","19.88259","1.26688","0.12631"
"57.90000","1.26730","2,034.43457","19.98305","1.26730","0.12635"
"58.00000","1.26773","2,045.56482","20.09238","1.26773","0.12639"
"58.10000","1.26814","2,057.32129","20.20786","1.26814","0.12644"
"58.20000","1.26856","2,068.22144","20.31492","1.26856","0.12648"
"58.30000","1.26890","2,078.29932","20.41391","1.26890","0.12651"
"58.40000","1.26923","2,086.65918","20.49602","1.26923","0.12654"
"58.50000","1.26963","2,096.39282","20.59163","1.26963","0.12658"
"58.60000","1.27010","2,110.09961","20.72626","1.27010","0.12663"
"58.70000","1.27056","2,122.27100","20.84582","1.27056","0.12668"
"58.80000","1.27102","2,134.94873","20.97034","1.27102","0.12672"
"58.90000","1.27147","2,147.66602","21.09526","1.27147","0.12677"
"59.00000","1.27189","2,159.20166","21.20857","1.27189","0.12681"
"59.10000","1.27228","2,169.98706","21.31450","1.27228","0.12685"
"59.20000","1.27269","2,181.52246","21.42781","1.27269","0.12689"
"59.30000","1.27310","2,192.69238","21.53753","1.27310","0.12693"
"59.40000","1.27352","2,204.51245","21.65363","1.27352","0.12697"
"59.50000","1.27390","2,215.54712","21.76201","1.27390","0.12701"
"59.60000","1.27424","2,224.62451","21.85118","1.27424","0.12704"
"59.70000","1.27462","2,234.34375","21.94664","1.27462","0.12708"
"59.80000","1.27510","2,247.85815","22.07939","1.27510","0.12713"
"59.90000","1.27556","2,261.77466","22.21608","1.27556","0.12717"
"60.00000","1.27601","2,274.08008","22.33695","1.27601","0.12722"
"60.10000","1.27645","2,287.07910","22.46463","1.27645","0.12726"
"60.20000","1.27686","2,298.20972","22.57396","1.27686","0.12730"
"60.30000","1.27727","2,309.23438","22.68225","1.27727","0.12734"
"60.40000","1.27768","2,320.20972","22.79005","1.27768","0.12739"
"60.50000","1.27811","2,332.56226","22.91138","1.27811","0.12743"
"60.60000","1.27855","2,345.87695","23.04217","1.27855","0.12747"
"60.70000","1.27893","2,356.94702","23.15090","1.27893","0.12751"
"60.80000","1.27928","2,365.74756","23.23734","1.27928","0.12754"
"60.90000","1.27968","2,376.27563","23.34076","1.27968","0.12759"
"61.00000","1.28014","2,389.14233","23.46714","1.28014","0.12763"
"61.10000","1.28060","2,402.98462","23.60310","1.28060","0.12768"
"61.20000","1.28103","2,415.06958","23.72181","1.28103","0.12772"
"61.30000","1.28145","2,426.95679","23.83857","1.28145","0.12776"
"61.40000","1.28185","2,438.36011","23.95057","1.28185","0.12780"
"61.50000","1.28224","2,450.18018","24.06668","1.28224","0.12784"
"61.60000","1.28267","2,461.87036","24.18150","1.28267","0.12788"
"61.70000","1.28312","2,473.63428","24.29705","1.28312","0.12793"
"61.80000","1.28355","2,486.94995","24.42785","1.28355","0.12797"
"61.90000","1.28391","2,498.18213","24.53817","1.28391","0.12801"
"62.00000","1.28426","2,506.97681","24.62456","1.28426","0.12804"
"62.10000","1.28466","2,517.85400","24.73140","1.28466","0.12808"
"62.20000","1.28512","2,531.45825","24.86502","1.28512","0.12813"
"62.30000","1.28559","2,545.93042","25.00718","1.28559","0.12817"
"62.40000","1.28602","2,558.66357","25.13225","1.28602","0.12822"
"62.50000","1.28643","2,571.30615","25.25643","1.28643","0.12826"
"62.60000","1.28685","2,583.04102","25.37169","1.28685","0.12830"
"62.70000","1.28728","2,595.19287","25.49105","1.28728","0.12834"
"62.80000","1.28773","2,608.14478","25.61827","1.28773","0.12839"
"62.90000","1.28823","2,623.12451","25.76541","1.28823","0.12844"
"63.00000","1.28863","2,635.32251","25.88522","1.28863","0.12848"
"63.10000","1.28893","2,644.49292","25.97530","1.28893","0.12851"
"63.20000","1.28928","2,652.53149","26.05425","1.28928","0.12854"
"63.30000","1.28968","2,663.73486","26.16430","1.28968","0.12858"
"63.40000","1.29013","2,677.34888","26.29802","1.29013","0.12863"
"63.50000","1.29058","2,691.51611","26.43718","1.29058","0.12867"
"63.60000","1.29099","2,704.14600","26.56123","1.29099","0.12871"
"63.70000","1.29139","2,716.06689","26.67833","1.29139","0.12875"
"63.80000","1.29183","2,729.44775","26.80976","1.29183","0.12880"
"63.90000","1.29225","2,741.49707","26.92811","1.29225","0.12884"
"64.00000","1.29270","2,754.66138","27.05742","1.29270","0.12888"
"64.10000","1.29314","2,768.37500","27.19212","1.29314","0.12893"
"64.20000","1.29358","2,780.92505","27.31539","1.29358","0.12897"
"64.30000","1.29394","2,793.12183","27.43519","1.29394","0.12901"
"64.40000","1.29426","2,801.76440","27.52008","1.29426","0.12904"
"64.50000","1.29465","2,812.61597","27.62667","1.29465","0.12908"
"64.60000","1.29508","2,825.37207","27.75197","1.29508","0.12912"
"64.70000","1.29554","2,840.35376","27.89912","1.29554","0.12917"
"64.80000","1.29599","2,854.13916","28.03453","1.29599","0.12921"
"64.90000","1.29642","2,867.01367","28.16099","1.29642","0.12925"
"65.00000","1.29687","2,881.17603","28.30009","1.29687","0.12930"
"65.10000","1.29731","2,894.60693","28.43202","1.29731","0.12934"
"65.20000","1.29775","2,908.08911","28.56445","1.29775","0.12939"
"65.30000","1.29817","2,920.98071","28.69107","1.29817","0.12943"
"65.40000","1.29861","2,934.28662","28.82177","1.29861","0.12947"
"65.50000","1.29895","2,946.06543","28.93747","1.29895","0.12951"
"65.60000","1.29927","2,955.19629","29.02715","1.29927","0.12954"
"65.70000","1.29965","2,964.87280","29.12220","1.29965","0.12958"
"65.80000","1.30008","2,978.48315","29.25589","1.30008","0.12962"
"65.90000","1.30054","2,994.01001","29.40840","1.30054","0.12966"
"66.00000","1.30099","3,007.33667","29.53930","1.30099","0.12971"
"66.10000","1.30142","3,022.05054","29.68382","1.30142","0.12975"
"66.20000","1.30186","3,035.64941","29.81740","1.30186","0.12980"
"66.30000","1.30230","3,049.92017","29.95757","1.30230","0.12984"
"66.40000","1.30273","3,062.78882","30.08397","1.30273","0.12988"
"66.50000","1.30315","3,076.00708","30.21381","1.30315","0.12993"
"66.60000","1.30358","3,089.39087","30.34527","1.30358","0.12997"
"66.70000","1.30393","3,100.55469","30.45492","1.30393","0.13000"
"66.80000","1.30427","3,110.49243","30.55253","1.30427","0.13004"
"66.90000","1.30465","3,121.00366","30.65578","1.30465","0.13007"
"67.00000","1.30511","3,135.99561","30.80304","1.30511","0.13012"
"67.10000","1.30556","3,150.51514","30.94565","1.30556","0.13017"
"67.20000","1.30602","3,164.99609","31.08789","1.30602","0.13021"
"67.30000","1.30646","3,179.08374","31.22627","1.30646","0.13025"
"67.40000","1.30687","3,191.76685","31.35085","1.30687","0.13030"
"67.50000","1.30729","3,205.59668","31.48669","1.30729","0.13034"
"67.60000","1.30773","3,219.35864","31.62186","1.30773","0.13038"
"67.70000","1.30815","3,232.92529","31.75512","1.30815","0.13042"
"67.80000","1.30858","3,246.27124","31.88621","1.30858","0.13047"
"67.90000","1.30893","3,258.05542","32.00196","1.30893","0.13050"
"68.00000","1.30927","3,267.97925","32.09943","1.30927","0.13054"
"68.10000","1.30967","3,280.58081","32.22321","1.30967","0.13058"
"68.20000","1.31012","3,294.36182","32.35857","1.31012","0.13062"
"68.30000","1.31058","3,309.74902","32.50972","1.31058","0.13067"
"68.40000","1.31103","3,324.85840","32.65813","1.31103","0.13071"
"68.50000","1.31148","3,339.90601","32.80593","1.31148","0.13076"
"68.60000","1.31189","3,353.68481","32.94127","1.31189","0.13080"
"68.70000","1.31228","3,366.60156","33.06815","1.31228","0.13084"
"68.80000","1.31271","3,378.97656","33.18970","1.31271","0.13088"
"68.90000","1.31312","3,393.05054","33.32794","1.31312","0.13092"
"69.00000","1.31355","3,407.15552","33.46648","1.31355","0.13096"
"69.10000","1.31392","3,419.04175","33.58323","1.31392","0.13100"
"69.20000","1.31427","3,430.43921","33.69518","1.31427","0.13103"
"69.30000","1.31467","3,442.49194","33.81357","1.31467","0.13107"
"69.40000","1.31513","3,457.85498","33.96447","1.31513","0.13112"
"69.50000","1.31559","3,473.63867","34.11951","1.31559","0.13117"
"69.60000","1.31606","3,489.41992","34.27452","1.31606","0.13121"
"69.70000","1.31646","3,503.10767","34.40896","1.31646","0.13125"
"69.80000","1.31684","3,515.17993","34.52754","1.31684","0.13129"
"69.90000","1.31725","3,528.58545","34.65922","1.31725","0.13133"
"70.00000","1.31770","3,542.83887","34.79922","1.31770","0.13138"
"70.10000","1.31814","3,557.64160","34.94462","1.31814","0.13142"
"70.20000","1.31855","3,570.98901","35.07572","1.31855","0.13146"
"70.30000","1.31892","3,583.81494","35.20170","1.31892","0.13150"
"70.40000","1.31928","3,594.56836","35.30733","1.31928","0.13153"
"70.50000","1.31968","3,607.66064","35.43592","1.31968","0.13157"
"70.60000","1.32013","3,622.83276","35.58495","1.32013","0.13162"
"70.70000","1.32057","3,637.03662","35.72447","1.32057","0.13166"
"70.80000","1.32100","3,652.21704","35.87358","1.32100","0.13170"
"70.90000","1.32142","3,666.52979","36.01416","1.32142","0.13175"
"71.00000","1.32184","3,680.86499","36.15497","1.32184","0.13179"
"71.10000","1.32227","3,694.94067","36.29322","1.32227","0.13183"
"71.20000","1.32269","3,708.72461","36.42862","1.32269","0.13187"
"71.30000","1.32313","3,723.72534","36.57596","1.32313","0.13192"
"71.40000","1.32354","3,737.92993","36.71548","1.32354","0.13196"
"71.50000","1.32389","3,750.09448","36.83497","1.32389","0.13199"
"71.60000","1.32424","3,761.64697","36.94844","1.32424","0.13203"
"71.70000","1.32465","3,774.73999","37.07705","1.32465","0.13207"
"71.80000","1.32510","3,790.30762","37.22996","1.32510","0.13211"
"71.90000","1.32554","3,807.09790","37.39488","1.32554","0.13216"
"72.00000","1.32597","3,821.16211","37.53302","1.32597","0.13220"
"72.10000","1.32640","3,835.38965","37.67277","1.32640","0.13224"
"72.20000","1.32681","3,849.99438","37.81623","1.32681","0.13228"
"72.30000","1.32724","3,864.70728","37.96074","1.32724","0.13233"
"72.40000","1.32768","3,880.76685","38.11849","1.32768","0.13237"
"72.50000","1.32814","3,896.34082","38.27146","1.32814","0.13242"
"72.60000","1.32859","3,912.74683","38.43261","1.32859","0.13246"
"72.70000","1.32891","3,924.14819","38.54460","1.32891","0.13249"
"72.80000","1.32924","3,933.34131","38.63490","1.32924","0.13253"
"72.90000","1.32965","3,947.66089","38.77555","1.32965","0.13257"
"73.00000","1.33009","3,962.72778","38.92354","1.33009","0.13261"
"73.10000","1.33055","3,978.93311","39.08272","1.33055","0.13266"
"73.20000","1.33097","3,994.50903","39.23571","1.33097","0.13270"
"73.30000","1.33141","4,009.97705","39.38764","1.33141","0.13274"
"73.40000","1.33184","4,023.95947","39.52498","1.33184","0.13279"
"73.50000","1.33227","4,039.31689","39.67583","1.33227","0.13283"
"73.60000","1.33273","4,055.16235","39.83147","1.33273","0.13287"
"73.70000","1.33318","4,071.47583","39.99171","1.33318","0.13292"
"73.80000","1.33359","4,086.38745","40.13818","1.33359","0.13296"
"73.90000","1.33390","4,097.24365","40.24481","1.33390","0.13299"
"74.00000","1.33422","4,107.86865","40.34917","1.33422","0.13302"
"74.10000","1.33462","4,121.36768","40.48177","1.33462","0.13306"
"74.20000","1.33509","4,137.06006","40.63590","1.33509","0.13311"
"74.30000","1.33555","4,154.41650","40.80639","1.33555","0.13316"
"74.40000","1.33598","4,170.71094","40.96644","1.33598","0.13320"
"74.50000","1.33641","4,185.18457","41.10860","1.33641","0.13324"
"74.60000","1.33684","4,200.72803","41.26128","1.33684","0.13328"
"74.70000","1.33728","4,216.78613","41.41901","1.33728","0.13333"
"74.80000","1.33773","4,233.34229","41.58163","1.33773","0.13337"
"74.90000","1.33819","4,250.03662","41.74561","1.33819","0.13342"
"75.00000","1.33859","4,265.49414","41.89744","1.33859","0.13346"
"75.10000","1.33891","4,276.10498","42.00166","1.33891","0.13349"
"75.20000","1.33923","4,286.43213","42.10310","1.33923","0.13352"
"75.30000","1.33963","4,298.97607","42.22631","1.33963","0.13356"
"75.40000","1.34011","4,316.57080","42.39913","1.34011","0.13361"
"75.50000","1.34059","4,334.47607","42.57500","1.34059","0.13366"
"75.60000","1.34105","4,352.77441","42.75474","1.34105","0.13370"
"75.70000","1.34148","4,368.02832","42.90457","1.34148","0.13375"
"75.80000","1.34188","4,383.14551","43.05305","1.34188","0.13379"
"75.90000","1.34232","4,398.60986","43.20495","1.34232","0.13383"
"76.00000","1.34275","4,414.03223","43.35644","1.34275","0.13387"
"76.10000","1.34317","4,429.23340","43.50575","1.34317","0.13392"
"76.20000","1.34354","4,443.25635","43.64349","1.34354","0.13395"
"76.30000","1.34384","4,453.41309","43.74325","1.34384","0.13398"
"76.40000","1.34417","4,464.60352","43.85317","1.34417","0.13402"
"76.50000","1.34459","4,478.41895","43.98887","1.34459","0.13406"
"76.60000","1.34509","4,497.29443","44.17427","1.34509","0.13411"
"76.70000","1.34557","4,515.54883","44.35358","1.34557","0.13415"
"76.80000","1.34604","4,533.02051","44.52519","1.34604","0.13420"
"76.90000","1.34646","4,548.37354","44.67599","1.34646","0.13424"
"77.00000","1.34687","4,563.60205","44.82557","1.34687","0.13428"
"77.10000","1.34729","4,579.06494","44.97746","1.34729","0.13433"
"77.20000","1.34771","4,594.25391","45.12665","1.34771","0.13437"
"77.30000","1.34814","4,609.34277","45.27486","1.34814","0.13441"
"77.40000","1.34856","4,625.65186","45.43505","1.34856","0.13445"
"77.50000","1.34888","4,638.36719","45.55995","1.34888","0.13449"
"77.60000","1.34923","4,649.64111","45.67068","1.34923","0.13452"
"77.70000","1.34963","4,663.71826","45.80896","1.34963","0.13456"
"77.80000","1.35012","4,681.32080","45.98186","1.35012","0.13461"
"77.90000","1.35058","4,700.03564","46.16568","1.35058","0.13465"
"78.00000","1.35105","4,717.59033","46.33811","1.35105","0.13470"
"78.10000","1.35149","4,735.00635","46.50918","1.35149","0.13474"
"78.20000","1.35188","4,749.32471","46.64982","1.35188","0.13478"
"78.30000","1.35229","4,764.71582","46.80100","1.35229","0.13482"
"78.40000","1.35270","4,778.90332","46.94035","1.35270","0.13487"
"78.50000","1.35314","4,795.53613","47.10373","1.35314","0.13491"
"78.60000","1.35353","4,810.67334","47.25241","1.35353","0.13495"
"78.70000","1.35384","4,821.92627","47.36294","1.35384","0.13498"
"78.80000","1.35420","4,833.69434","47.47853","1.35420","0.13501"
"78.90000","1.35462","4,849.07764","47.62963","1.35462","0.13506"
"79.00000","1.35512","4,868.13525","47.81683","1.35512","0.13511"
"79.10000","1.35561","4,888.19482","48.01386","1.35561","0.13516"
"79.20000","1.35605","4,905.03320","48.17925","1.35605","0.13520"
"79.30000","1.35646","4,919.74316","48.32374","1.35646","0.13524"
"79.40000","1.35687","4,934.60547","48.46972","1.35687","0.13528"
"79.50000","1.35731","4,950.90869","48.62986","1.35731","0.13532"
"79.60000","1.35772","4,966.05176","48.77860","1.35772","0.13537"
"79.70000","1.35814","4,982.60742","48.94122","1.35814","0.13541"
"79.80000","1.35855","4,997.87744","49.09121","1.35855","0.13545"
"79.90000","1.35890","5,011.01709","49.22027","1.35890","0.13548"
"80.00000","1.35926","5,024.40771","49.35180","1.35926","0.13552"
"80.10000","1.35969","5,038.82617","49.49342","1.35969","0.13556"
"80.20000","1.36017","5,058.13281","49.68306","1.36017","0.13561"
"80.30000","1.36063","5,075.48926","49.85354","1.36063","0.13566"
"80.40000","1.36106","5,093.32471","50.02873","1.36106","0.13570"
"80.50000","1.36147","5,107.83789","50.17128","1.36147","0.13574"
"80.60000","1.36186","5,122.85547","50.31879","1.36186","0.13578"
"80.70000","1.36228","5,138.74121","50.47483","1.36228","0.13582"
"80.80000","1.36271","5,155.23828","50.63687","1.36271","0.13586"
"80.90000","1.36317","5,172.50977","50.80651","1.36317","0.13591"
"81.00000","1.36353","5,187.09668","50.94979","1.36353","0.13595"
"81.10000","1.36386","5,199.09082","51.06761","1.36386","0.13598"
"81.20000","1.36423","5,211.80322","51.19247","1.36423","0.13602"
"81.30000","1.36467","5,228.67090","51.35815","1.36467","0.13606"
"81.40000","1.36516","5,247.99854","51.54800","1.36516","0.13611"
"81.50000","1.36563","5,266.48291","51.72956","1.36563","0.13615"
"81.60000","1.36605","5,282.91846","51.89100","1.36605","0.13620"
"81.70000","1.36645","5,299.39844","52.05287","1.36645","0.13624"
"81.80000","1.36687","5,314.50635","52.20126","1.36687","0.13628"
"81.90000","1.36730","5,331.29492","52.36617","1.36730","0.13632"
"82.00000","1.36775","5,347.98193","52.53008","1.36775","0.13637"
"82.10000","1.36822","5,364.80664","52.69534","1.36822","0.13641"
"82.20000","1.36859","5,380.50879","52.84957","1.36859","0.13645"
